r2,mae,rmse,spearman,spearman_p,auc_vol_high,fold,variant,n_test,fusion_weight_ts
0.08141277507047462,0.009668537131901387,0.013448987338351806,0.42181138174477556,3.1291089999043565e-167,0.6173593643949375,50,numeric_only,3880,
0.1115644134141841,0.009259538726782066,0.013829921126416152,0.3559349586053168,1.581631083699451e-110,0.5551984486414704,51,numeric_only,3686,
0.06951161669559158,0.008487813166416091,0.010784339629092731,0.38932320001164394,6.886903500851628e-155,0.5876584012712304,52,numeric_only,4279,
-0.1302254329180259,0.008365128740681167,0.01023481860702271,0.2707761836073277,4.3218996857033256e-70,0.5623988423816925,53,numeric_only,4116,
0.033619663790166454,0.007856174129826296,0.012022579012507126,0.2789147433249405,5.715687400443147e-71,0.5792186979413588,54,numeric_only,3920,
0.03689501168367182,0.006948412521586644,0.009435823465599309,0.36407132878208703,3.428167728047246e-126,0.5761330803742564,55,numeric_only,4018,
-0.053825205719158165,0.007340772627639088,0.011094997201809181,0.27144298536110345,7.015188648394085e-22,0.5401463719002588,56,numeric_only,1210,
0.08017041888723442,0.01018766992927354,0.01480791671196306,0.37313609857109264,3.1872491962406318e-108,0.5158248836208814,0,numeric_tokens,3260,
-0.002256310511097981,0.01255050273111156,0.022010487877619302,0.32749347734862416,5.744231087050332e-90,0.5072495999813644,1,numeric_tokens,3568,
0.1263718708743543,0.009318528454077902,0.01351133054898917,0.4173996546605236,5.331028069551895e-147,0.5586561839476578,2,numeric_tokens,3485,
0.12803713469836864,0.009652934258528598,0.014810223807235937,0.3924436476199612,1.4824676302562983e-123,0.5589686625382639,3,numeric_tokens,3344,
0.13158402485384513,0.00957218272544,0.013455216348088715,0.40005202166343795,3.3602738382639186e-138,0.5588325486503452,4,numeric_tokens,3593,
0.12363367037838047,0.009641769199167698,0.01448689959124498,0.4204481754720519,6.094590681593164e-153,0.5889855885135341,5,numeric_tokens,3570,
0.13425340197186442,0.01017115551147948,0.015799491258463326,0.3972892607778071,2.658104614924174e-140,0.5679911660541856,6,numeric_tokens,3704,
0.1472405771899402,0.009279332677013445,0.013784469652667917,0.42483235611198916,1.6632339033219986e-161,0.5985400454761526,7,numeric_tokens,3687,
0.1862334076889668,0.010415963668189721,0.01535034544246805,0.49499303515030674,1.2601853523117246e-211,0.6377828585887797,8,numeric_tokens,3432,
0.1802683577357913,0.009413954205410356,0.013911627022245427,0.4555813378332463,4.33883391201494e-186,0.5839104193521911,9,numeric_tokens,3641,
0.17574738314663452,0.009754424807291539,0.014170371827701518,0.43592062048893815,4.3840546661051325e-178,0.60087822970415,10,numeric_tokens,3844,
0.1730366052953397,0.011180896964422751,0.01671744985171579,0.45613007257133503,4.2917367065152454e-194,0.614985926921419,11,numeric_tokens,3789,
0.04406043527057524,0.014670816940740334,0.024151851423280846,0.4094388544336739,3.253181312461918e-146,0.5950265510312871,12,numeric_tokens,3616,
0.08842891842219891,0.010669054473585063,0.015081880637617853,0.3783046967275868,1.7258590985513764e-127,0.5548536345875763,13,numeric_tokens,3738,
0.13255447924986963,0.011529230748795987,0.017937810229971943,0.4081597905688751,7.281398016945725e-150,0.5950901518483069,14,numeric_tokens,3733,
0.12925895345645944,0.00986953803799345,0.013656104631483219,0.4731904253564504,6.69404881339478e-198,0.5862736543076283,15,numeric_tokens,3556,
0.15919312112163897,0.010981992922357145,0.01572450971754125,0.4577203078102599,2.147568592472996e-197,0.5972892307480805,16,numeric_tokens,3824,
0.1285150480725351,0.011062818075481007,0.016243539455446637,0.4474485763404241,2.0918060389879906e-183,0.6077423948220064,17,numeric_tokens,3736,
0.11571187323763532,0.01232182638194712,0.01991795248402468,0.44628609630331206,4.878336165269455e-170,0.6183665417940714,18,numeric_tokens,3481,
0.18114386117482528,0.009692033719309216,0.012979587258597509,0.4950035641076836,2.541813630711622e-244,0.6139531205601514,19,numeric_tokens,3967,
0.20966242906895394,0.010896816948283625,0.015836886133413417,0.5067783892401642,1.9364494572744527e-245,0.6522175436720694,20,numeric_tokens,3774,
-0.2114581098190389,0.03411003172178976,0.05512640994438785,0.43660180738312043,1.8269461002525994e-158,0.6508942885134104,21,numeric_tokens,3404,
0.13460752624853733,0.013826129968166111,0.020228719781497168,0.47857552084905325,7.757973903613268e-231,0.6631024418405747,22,numeric_tokens,4048,
0.14322529066508083,0.011569336493885488,0.016873392231585776,0.41726871281048894,2.5569464014963363e-170,0.6177975064575834,23,numeric_tokens,4048,
0.029105681140442874,0.01203063641204067,0.016516516508230814,0.39638044858290444,1.4654839497991199e-145,0.5792556354174864,24,numeric_tokens,3864,
0.16007800429860808,0.013179927860300774,0.018288777812789387,0.465389449908062,3.158995154437621e-197,0.6337264547993797,25,numeric_tokens,3680,
0.1485966651178554,0.012708073809198191,0.01788144649928619,0.40233034262005485,3.135609762202506e-151,0.5883472142125898,26,numeric_tokens,3888,
