roc_auc,pr_auc,f1,brier,ece,n_samples,pos_rate,reliability_slope,reliability_intercept,n,fold,variant,subset
0.4823835824411695,0.4480192233663321,0.10380622837370242,0.24911014619666363,0.023896117683058597,555,0.4558558464050293,-1.2471243250576856,1.054166184600262,555,0,gb_M3_text,filing
0.5151027443488013,0.44312009618860765,0.0,0.24789301355052787,0.04495059353153702,885,0.4361581802368164,1.0,0.0,885,0,gb_M3_text,no_filing
0.5229163858166337,0.4609204505999316,0.37183098591549296,0.24862264445059176,0.04743093902383475,1440,0.4437499940395355,0.8762944786745724,0.01364032095072193,1440,0,lr_early_M1M2,all
0.5463183519618878,0.48198985882891177,0.3847980997624703,0.248290186374601,0.03541735414486908,555,0.4558558464050293,0.9503060000818833,-0.010354156068264064,555,0,lr_early_M1M2,filing
0.5070244115173352,0.4515630348872154,0.36335403726708076,0.24883113510841653,0.05496487241881716,885,0.4361581802368164,0.8018425595523861,0.04245333578296345,885,0,lr_early_M1M2,no_filing
0.47351901672205515,0.4277264248467366,0.043923865300146414,0.24922404928819972,0.03267513597627584,1440,0.4437499940395355,-1.991501016265841,1.3925511711986411,1440,0,gb_early_M1M2,all
0.4573201057508573,0.4299812327167625,0.022813688212927757,0.2504698015140172,0.019542493023680715,555,0.4558558464050293,-3.016334074331869,1.8898160767975116,555,0,gb_early_M1M2,filing
0.48434952807168746,0.4270252059024347,0.05714285714285714,0.24844281484150063,0.040910885531040816,885,0.4361581802368164,-1.622513580819929,1.210209240070923,885,0,gb_early_M1M2,no_filing
0.5300533956966937,0.4648852473182397,0.3545543584720862,0.2484914508224303,0.04685646547818358,1440,0.4437499940395355,1.2766422390578172,-0.18235304820297216,1440,0,lr_early_all,all
0.550454152815224,0.4800238075356671,0.3798076923076923,0.24838428936192078,0.034922871988308256,555,0.4558558464050293,1.073019052289204,-0.07011663321696404,555,0,lr_early_all,filing
0.515907462593581,0.45998780621715235,0.3371900826446281,0.24855865377224134,0.054340252056947036,885,0.4361581802368164,1.3944915057895426,-0.24783774206444353,885,0,lr_early_all,no_filing
0.4733187584377119,0.4304230629806609,0.018209408194233688,0.2500380775040062,0.029872807263803224,1440,0.4437499940395355,-2.3645036858626383,1.563632848277181,1440,0,gb_early_all,all
0.45435567887338685,0.4354979186025357,0.030534351145038167,0.25159429698845404,0.016874544115129668,555,0.4558558464050293,-0.1779252908250098,0.5399665379507078,555,0,gb_early_all,filing
0.48552026332457665,0.427695782170013,0.010075566750629723,0.2490621432510474,0.0380242440924897,885,0.4361581802368164,-4.367703867595879,2.5072466897093055,885,0,gb_early_all,no_filing
0.5232973649917259,0.45688774211365757,0.021341463414634148,0.2482107796627793,0.03869663911886082,1440,0.4437499940395355,-1.668928481700654,1.2489189480839555,1440,0,late_M1M2,all
0.5429023898646703,0.48479987397618435,0.045283018867924525,0.24834341450025205,0.025556963708159325,555,0.4558558464050293,2.1905232645182258,-0.5986901281771486,555,0,late_M1M2,filing
0.5123822775083846,0.4431190820993041,0.005115089514066497,0.24812760188334723,0.04693677978236422,885,0.4361581802368164,-12.677030981195601,6.560368110160894,885,0,late_M1M2,no_filing
0.5257434466697537,0.457947424149203,0.0,0.24817286029372437,0.03672183657241174,1440,0.4437499940395355,1.0,0.0,1440,0,late_all,all
0.5465931994869513,0.48427596198686795,0.0,0.24863093532157218,0.024575391721749218,555,0.4558558464050293,1.0,0.0,555,0,late_all,filing
0.5145108870590923,0.44407264155879034,0.0,0.24788559290337922,0.04433910667938923,885,0.4361581802368164,1.0,0.0,885,0,late_all,no_filing
0.48797180363356446,0.4319029573504677,0.0,0.24820023862051319,0.03674167908238907,1440,0.4437499940395355,1.0,0.0,1440,0,cross_modal,all
0.4981022432793236,0.45632657266735527,0.0,0.2486608666157467,0.02459801921591731,555,0.4558558464050293,1.0,0.0,555,0,cross_modal,filing
0.4804167921334898,0.417891998835187,0.0,0.24791137021672266,0.04435720267385701,885,0.4361581802368164,1.0,0.0,885,0,cross_modal,no_filing
0.49392407553107787,0.4366490669393345,0.0,0.24626334571027764,0.028560700244794013,1440,0.4305555522441864,1.0,0.0,1440,1,lr_M1_numeric,all
0.4882377464117682,0.4115250925131416,0.0,0.2457890101172594,0.03295977895433644,454,0.4251101315021515,1.0,0.0,454,1,lr_M1_numeric,filing
0.4963740034269962,0.4513598260311924,0.0,0.2464817517541217,0.026535155520097997,986,0.433062881231308,1.0,0.0,986,1,lr_M1_numeric,no_filing
0.45876376868607394,0.40914750061412714,0.0,0.24642056336226476,0.027994833297643462,1440,0.4305555522441864,1.0,0.0,1440,1,lr_M2_visual,all
0.47307089115200607,0.41379205304032296,0.0,0.24573965059398314,0.033251424757817616,454,0.4251101315021515,1.0,0.0,454,1,lr_M2_visual,filing
0.45154026301567285,0.40960061591078456,0.0,0.24673408709127065,0.025574450044766106,986,0.433062881231308,1.0,0.0,986,1,lr_M2_visual,no_filing
0.5238670338316287,0.4530451100459719,0.0,0.24592599986373223,0.03004571818381524,1440,0.4305555522441864,1.0,0.0,1440,1,lr_M3_text,all
0.5297679312330018,0.46307481578073334,0.0,0.2453270923529422,0.033001848663379685,454,0.4251101315021515,1.0,0.0,454,1,lr_M3_text,filing
0.5183771622963388,0.45057375402307437,0.0,0.2462017645796538,0.02868457355689813,986,0.433062881231308,1.0,0.0,986,1,lr_M3_text,no_filing
0.49928894571203775,0.43985673490549015,0.14127423822714683,0.24786296287453138,0.044179853080685234,1440,0.4305555522441864,0.4146082633665049,0.2183143746220005,1440,1,gb_M1_numeric,all
0.5076628352490422,0.4384461554107518,0.15517241379310345,0.24758483806004486,0.04769339406137544,454,0.4251101315021515,-0.11187353534822375,0.46714646998012316,454,1,gb_M1_numeric,filing
0.49602837117133725,0.4440699951591397,0.1346938775510204,0.24799102440168846,0.04412811044434078,986,0.433062881231308,0.5232692392407808,0.20714715858544455,986,1,gb_M1_numeric,no_filing
0.5281422108575924,0.45217368443709344,0.0,0.24567293142290106,0.02989601583649837,1440,0.4305555522441864,1.0,0.0,1440,1,gb_M2_visual,all
0.5252416969408215,0.4350777870557851,0.0,0.24538319622729501,0.035059297917131416,454,0.4251101315021515,1.0,0.0,454,1,gb_M2_visual,filing
0.5304554385759113,0.4625257966466203,0.0,0.24580633890647624,0.027518596537283946,986,0.433062881231308,1.0,0.0,986,1,gb_M2_visual,no_filing
