fold,variant,split,roc_auc,pr_auc,f1,brier,ece,n_samples,pos_rate,reliability_slope,reliability_intercept
5,ts_text_fusion,val,0.4867919389978214,0.4913220785265832,0.0,0.2497376365150683,1.1475868900767683e-05,210,0.48571428656578064,1.0,0.0
5,ts_text_fusion,test,0.42292370835345244,0.5485076835714802,0.0,0.2529304783776378,0.10123045048003182,185,0.5891891717910767,1.0,0.0
6,ts_text_fusion,val,0.550932796268815,0.4888201311831558,0.16822429906542055,0.2464408720547007,0.005642235893365674,195,0.4564102590084076,0.7899471325365722,0.09795143435743237
6,ts_text_fusion,test,0.49664117403885905,0.5845655615297308,0.10687022900763359,0.2604268392891455,0.13292286698937072,200,0.5899999737739563,-0.9523608976691461,1.0250961469503381
7,ts_text_fusion,val,0.5502172863351038,0.6417122215757219,0.7414965986394558,0.24004461919007092,0.00842118569448139,185,0.5891891717910767,1.4412321194209563,-0.26000908207445983
7,ts_text_fusion,test,0.4921487603305785,0.49639162351730237,0.6666666666666666,0.25960942413265903,0.09254372227750468,220,0.5,0.49263149985726945,0.20809428301210814
8,ts_text_fusion,val,0.6138900372054568,0.7142314890142341,0.726643598615917,0.23549537295510706,0.024792062253923643,200,0.5899999737739563,0.9984529421020163,0.05258297391429634
8,ts_text_fusion,test,0.5190586972083036,0.4274787871722152,0.5333333333333333,0.2739765227209077,0.17262150950593208,215,0.40930232405662537,-0.2080729155497711,0.5357368449891311
9,ts_text_fusion,val,0.5316115702479339,0.5129907255259253,0.5676855895196506,0.24889713483696008,0.022031376467910205,220,0.5,1.7877146754317845,-0.39385654538531
9,ts_text_fusion,test,0.5044267981014969,0.3815435417260136,0.3333333333333333,0.24901266704437255,0.10526542046814097,215,0.38604649901390076,-0.38497403751022585,0.5751888486519996
10,ts_text_fusion,val,0.5606209735146743,0.4522605033928523,0.0,0.23943938737484693,0.012174955632194586,215,0.40930232405662537,1.5382399061322163,-0.22029288168025574
10,ts_text_fusion,test,0.5258585858585858,0.45256741278659096,0.0,0.24889321171355447,0.043976886618285874,200,0.44999998807907104,1.298258681809021,-0.07712304721965202
11,ts_text_fusion,val,0.5894487039065353,0.46673382957647364,0.1782178217821782,0.23128395940121452,0.02139962042623582,215,0.38604649901390076,1.0969175667554423,-0.05669767315681273
11,ts_text_fusion,test,0.4646464646464646,0.4846305983861593,0.26153846153846155,0.2718440038625868,0.136464062634711,195,0.4923076927661896,-0.17096130055886893,0.5608763070125302
12,ts_text_fusion,val,0.6050505050505051,0.5273315743997407,0.36764705882352944,0.2414723745652835,0.008927332057486997,200,0.44999998807907104,1.0092885216265288,7.198346214598583e-05
12,ts_text_fusion,test,0.604354066985646,0.5961165180850558,0.22857142857142856,0.252913802049028,0.12391429194835678,205,0.5365853905677795,2.157931230705837,-0.47014597317715456
13,ts_text_fusion,val,0.5374579124579124,0.5262043587890498,0.4745762711864407,0.24891565462053863,0.00610518215907224,195,0.4923076927661896,1.3896844790706877,-0.19183782080341505
13,ts_text_fusion,test,0.5493888134337572,0.5244505443781317,0.4970414201183432,0.24813062404422992,0.014233395953112366,180,0.5055555701255798,2.1698083381977,-0.5728220888142979
14,ts_text_fusion,val,0.5740191387559809,0.5858994470310619,0.671875,0.24122925572371265,0.01718063240917425,205,0.5365853905677795,1.6376630537694954,-0.3401167961820364
14,ts_text_fusion,test,0.5046628407460545,0.46490594784343964,0.5476190476190477,0.2796615166987035,0.12352636211096216,75,0.4533333480358124,0.09128977260006835,0.39877289546015976
